"","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","blank","sample","LCMS_1","LCMS_2","LCMSMS_1","LCMSMS_2","blank_median_I","sample_median_I","blank_RSD_I","sample_RSD_I","blank_coverage","sample_coverage","blank_RSD_RT","sample_RSD_RT","rsd_all_RT","grpid","blank_valid","sample_valid","all_sample_valid","mzmin_full","mzmax_full","rtmin_full","rtmax_full","mzmin_full.1","mzmax_full.1","rtmin_full.1","rtmax_full.1","xcmsIDx"
"832",484.219662291066,484.219638847844,484.219685734288,278.504043,278.472066,278.53602,2,2,0,23312640.4507336,23099488.0827084,NA,NA,23206064.266721,NA,0.64949180147144,NA,1,0,0.0162375765166258,NA,0.0162375765166258,832,1,0,0,484.216003417969,484.276885986328,265.752432,291.14076,484.216003417969,484.276885986328,265.752432,291.14076,1
"833",485.091459098012,485.089427728565,485.09349046746,31.330989,30.974145,31.687833,2,2,0,2536903.84428921,2616934.48377037,NA,NA,2576919.16402979,NA,2.19604125227309,NA,1,0,1.61071718627032,NA,1.61071718627032,833,1,0,0,484.985534667969,485.148803710938,16.5232512,42.7391448,484.985534667969,485.148803710938,16.5232512,42.7391448,1
"834",485.235681795263,485.235628293354,485.235735297172,173.042475,172.630068,173.454882,2,2,0,20239842.6195057,20353976.0523391,NA,NA,20296909.3359224,NA,0.397619770482902,NA,1,0,0.337045325211399,NA,0.337045325211399,834,1,0,0,485.232971191406,485.321502685547,159.83832,185.571456,485.232971191406,485.321502685547,159.83832,185.571456,1
"835",485.2357433322,485.234012940442,485.237473723958,56.5153053,56.4701448,56.5604658,2,2,0,7787767.73210088,8248090.16935124,NA,NA,8017928.95072606,NA,4.05961587976625,NA,1,0,0.113007602532667,NA,0.113007602532667,835,1,0,0,485.152923583984,485.259826660156,44.6391402,70.518114,485.152923583984,485.259826660156,44.6391402,70.518114,1
"836",486.104361138673,486.104225188647,486.104497088699,70.629126,70.424904,70.833348,2,2,0,6333476.91932401,5604927.57144237,NA,NA,5969202.24538319,NA,8.63033556476648,NA,1,0,0.408915611011469,NA,0.408915611011469,836,1,0,0,486.053497314453,486.106384277344,58.3763862,81.981174,486.053497314453,486.106384277344,58.3763862,81.981174,1
"837",486.242472889237,486.242457094214,486.24248868426,172.361667,171.949326,172.774008,2,2,0,5044128.07104312,5038043.56654548,NA,NA,5041085.8187943,NA,0.0853465809765487,NA,1,0,0.338322461526496,NA,0.338322461526496,837,1,0,0,486.237213134766,486.269287109375,159.494448,186.679602,486.237213134766,486.269287109375,159.494448,186.679602,1
"838",486.264480070348,486.263514849996,486.2654452907,342.096564,341.948658,342.24447,2,2,0,1989982.71814973,2106946.39433727,NA,NA,2048464.5562435,NA,4.03745372760482,NA,1,0,0.0611437509662691,NA,0.0611437509662691,838,1,0,0,486.254669189453,486.311309814453,329.176272,345.950658,486.254669189453,486.311309814453,329.176272,345.950658,1
"839",486.241718335333,486.241492180613,486.241944490054,93.951192,93.406158,94.496226,2,2,0,6324435.85695977,6018284.15742096,NA,NA,6171360.00719037,NA,3.5078482305918,NA,1,0,0.820420112130625,NA,0.820420112130625,839,1,0,0,486.194549560547,486.291076660156,82.943418,112.016796,486.194549560547,486.291076660156,82.943418,112.016796,1
"840",487.179633728145,487.177895249826,487.181176540989,63.70551,60.608148,66.865908,4,2,2,105590463.357446,105511031.356429,60132074.4709007,58453273.9503532,105550747.356937,59292674.2106269,0.0532131775176727,2.00208752285603,1,1,0.107782580148289,0.164622035504565,5.55876270542811,840,1,1,1,487.097778320312,487.239318847656,48.8016432,72.332784,487.097778320312,487.239318847656,48.8016432,72.332784,1
"841",487.250713682158,487.250713682158,487.250713682158,224.85168,224.85168,224.85168,1,1,0,5416095.42165756,NA,NA,NA,5416095.42165756,NA,NA,NA,0.5,0,NA,NA,NA,841,1,0,0,487.250030517578,487.312408447266,211.51953,238.028556,487.250030517578,487.312408447266,211.51953,238.028556,1
"842",488.185030517023,488.183859195561,488.185893185904,63.70551,60.288018,66.865908,4,2,2,22290950.4530869,22058343.649338,12583715.6345163,12367167.1025943,22174647.0512124,12475441.3685553,0.741738291937951,1.22739493421063,1,1,0.482261793231566,0.164622035504565,5.7167544960183,842,1,1,1,488.100891113281,488.246856689453,48.483009,72.332784,488.100891113281,488.246856689453,48.483009,72.332784,1
"843",488.271103269178,488.271069567012,488.271136971343,330.996126,330.975978,331.016274,2,2,0,3934579.92094012,3804166.73678965,NA,NA,3869373.32886488,NA,2.38322950595142,NA,1,0,0.00860843152427158,NA,0.00860843152427158,843,1,0,0,488.269805908203,488.318328857422,319.13436,342.934416,488.269805908203,488.318328857422,319.13436,342.934416,1
"844",489.198396933284,489.130654525415,489.19974986628,47.9286012,47.1993852,84.215802,3,2,1,16835238.6102956,17605140.8902063,NA,5210168.53922526,17220189.750251,5210168.53922526,3.16142348528936,NA,1,0.5,1.08408387071616,NA,35.4025184394876,844,1,0,0,488.979583740234,489.146484375,35.1575082,86.445042,488.979583740234,489.146484375,35.1575082,86.445042,1
"845",489.362773682278,489.362629119925,489.36291824463,342.919572,342.904728,342.934416,2,2,0,18901913.4896315,21538220.0424904,NA,NA,20220066.7660609,NA,9.2193080387947,NA,1,0,0.00612172294437642,NA,0.00612172294437642,845,1,0,0,489.263641357422,489.363983154297,329.85609,345.950658,489.263641357422,489.363983154297,329.85609,345.950658,1
"846",489.253626840144,489.253073995825,489.254179684464,128.702532,127.817436,129.587628,2,2,0,4961742.86844441,5008666.46246509,NA,NA,4985204.66545475,NA,0.665569294668876,NA,1,0,0.972564212802102,NA,0.972564212802102,846,1,0,0,489.159942626953,489.307647705078,117.568194,140.24931,489.159942626953,489.307647705078,117.568194,140.24931,1
"847",490.225399131122,490.224511628819,490.226286633425,57.7861104,57.7400178,57.832203,2,2,0,5915550.96484593,6060325.09659695,NA,NA,5987938.03072144,NA,1.70961639509841,NA,1,0,0.112803543262942,NA,0.112803543262942,847,1,0,0,490.163330078125,490.286834716797,41.783133,71.148486,490.163330078125,490.286834716797,41.783133,71.148486,1
"848",490.241339019432,490.241253645869,490.241424392995,286.197867,285.881268,286.514466,2,2,0,9447466.34960461,9608972.63656431,NA,NA,9528219.49308446,NA,1.19856800944127,NA,1,0,0.156443723472528,NA,0.156443723472528,848,1,0,0,490.223968505859,490.265350341797,272.275758,300.22353,490.223968505859,490.265350341797,272.275758,300.22353,1
"849",490.36718455425,490.367088289844,490.367280818655,343.084569,342.934416,343.234722,2,2,0,4864332.92936239,5645776.6106225,NA,NA,5255054.76999244,NA,10.5149070812672,NA,1,0,0.0618938967875852,NA,0.0618938967875852,849,1,0,0,490.268493652344,490.367553710938,330.264162,345.950658,490.268493652344,490.367553710938,330.264162,345.950658,1
"850",490.95538241975,490.955246339467,490.955518500032,220.463949,220.388598,220.5393,2,2,0,13013706.199627,14048049.3549238,NA,NA,13530877.7772754,NA,5.40534820595728,NA,1,0,0.0483355245253145,NA,0.0483355245253145,850,1,0,0,490.954620361328,490.9560546875,207.211968,233.898606,490.954620361328,490.9560546875,207.211968,233.898606,1
"851",491.280642059615,491.280394362387,491.280889756843,81.708573,81.661794,81.755352,2,2,0,2263745.20740586,2233114.02032789,NA,NA,2248429.61386687,NA,0.963317684709854,NA,1,0,0.0809651837075311,NA,0.0809651837075311,851,1,0,0,491.251159667969,491.288024902344,70.424904,92.408424,491.251159667969,491.288024902344,70.424904,92.408424,1
"852",491.244271919822,491.244116244631,491.244427595014,161.302047,160.878816,161.725278,2,2,0,3519866.30964468,3549907.14470491,NA,NA,3534886.7271748,NA,0.600926700714215,NA,1,0,0.371067219138719,NA,0.371067219138719,852,1,0,0,491.144104003906,491.24609375,148.623564,173.299956,491.144104003906,491.24609375,148.623564,173.299956,1
"853",491.95591162318,491.955793195826,491.956030050534,220.64139,220.5393,220.74348,2,2,0,3328932.63780403,3557696.74732621,NA,NA,3443314.69256512,NA,4.69781787544758,NA,1,0,0.065435167256096,NA,0.065435167256096,853,1,0,0,491.954620361328,491.958526611328,207.310302,234.260604,491.954620361328,491.958526611328,207.310302,234.260604,1
"854",492.178938969428,492.17801349352,492.179864445336,30.6962373,30.656766,30.7357086,2,2,0,3540358.16067218,3916774.09869093,NA,NA,3728566.12968155,NA,7.13856890456952,NA,1,0,0.181849153819581,NA,0.181849153819581,854,1,0,0,492.056884765625,492.239990234375,18.6491448,41.466261,492.056884765625,492.239990234375,18.6491448,41.466261,1
